Entry	Reviewed	Protein names	Gene Names	Organism	Length	Gene Ontology (GO)	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (molecular function)	Gene Ontology IDs
Q31Q29	unreviewed	sucrose-phosphate synthase (EC 2.4.1.14)	Synpcc7942_0808	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	709	phosphatase activity [GO:0016791]; sucrose-phosphate synthase activity [GO:0046524]			phosphatase activity [GO:0016791]; sucrose-phosphate synthase activity [GO:0046524]	GO:0016791; GO:0046524
Q31Q31	unreviewed	Ribosomal RNA small subunit methyltransferase E (EC 2.1.1.193)	Synpcc7942_0806	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	243	cytoplasm [GO:0005737]; rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]; rRNA base methylation [GO:0070475]	rRNA base methylation [GO:0070475]	cytoplasm [GO:0005737]	rRNA (uridine-N3-)-methyltransferase activity [GO:0070042]	GO:0005737; GO:0070042; GO:0070475
Q31Q50	unreviewed	acid phosphatase (EC 3.1.3.2)	Synpcc7942_0787	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	292	acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]			acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]	GO:0003993; GO:0046872
Q31Q52	unreviewed	Penicillin-binding protein 1A (EC 2.4.1.129)	Synpcc7942_0785	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	712	membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]; carboxypeptidase activity [GO:0004180]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]; cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; proteolysis [GO:0006508]; regulation of cell shape [GO:0008360]	membrane [GO:0016020]; outer membrane-bounded periplasmic space [GO:0030288]	carboxypeptidase activity [GO:0004180]; penicillin binding [GO:0008658]; peptidoglycan glycosyltransferase activity [GO:0008955]	GO:0004180; GO:0006508; GO:0008360; GO:0008658; GO:0008955; GO:0009252; GO:0016020; GO:0030288; GO:0071555
Q31Q54	reviewed	ATP phosphoribosyltransferase (ATP-PRT) (ATP-PRTase) (EC 2.4.2.17)	hisG Synpcc7942_0783	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	218	cytoplasm [GO:0005737]; ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]; L-histidine biosynthetic process [GO:0000105]	L-histidine biosynthetic process [GO:0000105]	cytoplasm [GO:0005737]	ATP binding [GO:0005524]; ATP phosphoribosyltransferase activity [GO:0003879]	GO:0000105; GO:0003879; GO:0005524; GO:0005737
Q31Q56	unreviewed	Phosphoenolpyruvate synthase (PEP synthase) (EC 2.7.9.2) (Pyruvate, water dikinase)	Synpcc7942_0781	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	838	ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]; gluconeogenesis [GO:0006094]	gluconeogenesis [GO:0006094]		ATP binding [GO:0005524]; metal ion binding [GO:0046872]; pyruvate, water dikinase activity [GO:0008986]	GO:0005524; GO:0006094; GO:0008986; GO:0046872
Q31Q57	unreviewed	non-specific serine/threonine protein kinase (EC 2.7.11.1)	Synpcc7942_0780	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	457	membrane [GO:0016020]; ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]		membrane [GO:0016020]	ATP binding [GO:0005524]; protein serine/threonine kinase activity [GO:0004674]	GO:0004674; GO:0005524; GO:0016020
Q31Q61	unreviewed	dimethylallyltranstransferase (EC 2.5.1.1)	Synpcc7942_0776	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	301	cytoplasm [GO:0005737]; (2E,6E)-farnesyl diphosphate synthase activity [GO:0004337]; dimethylallyltranstransferase activity [GO:0004161]; metal ion binding [GO:0046872]; terpenoid biosynthetic process [GO:0016114]	terpenoid biosynthetic process [GO:0016114]	cytoplasm [GO:0005737]	(2E,6E)-farnesyl diphosphate synthase activity [GO:0004337]; dimethylallyltranstransferase activity [GO:0004161]; metal ion binding [GO:0046872]	GO:0004161; GO:0004337; GO:0005737; GO:0016114; GO:0046872
Q31Q81	unreviewed	Lysozyme (EC 3.2.1.17)	Synpcc7942_0756	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	154	lysozyme activity [GO:0003796]; cell wall macromolecule catabolic process [GO:0016998]; defense response to bacterium [GO:0042742]; killing of cells of another organism [GO:0031640]; peptidoglycan catabolic process [GO:0009253]	cell wall macromolecule catabolic process [GO:0016998]; defense response to bacterium [GO:0042742]; killing of cells of another organism [GO:0031640]; peptidoglycan catabolic process [GO:0009253]		lysozyme activity [GO:0003796]	GO:0003796; GO:0009253; GO:0016998; GO:0031640; GO:0042742
Q31QC5	unreviewed	Carboxyl-terminal-processing protease (EC 3.4.21.102) (CtpA)	Synpcc7942_0712	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	425	outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane-derived thylakoid lumen [GO:0031979]; endopeptidase activity [GO:0004175]; serine-type peptidase activity [GO:0008236]; proteolysis [GO:0006508]; signal transduction [GO:0007165]	proteolysis [GO:0006508]; signal transduction [GO:0007165]	outer membrane-bounded periplasmic space [GO:0030288]; plasma membrane-derived thylakoid lumen [GO:0031979]	endopeptidase activity [GO:0004175]; serine-type peptidase activity [GO:0008236]	GO:0004175; GO:0006508; GO:0007165; GO:0008236; GO:0030288; GO:0031979
Q31QD8	reviewed	Photosystem II reaction center protein M (PSII-M)	psbM Synpcc7942_0699	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	35	photosystem II [GO:0009523]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis, light reaction [GO:0019684]	photosynthesis, light reaction [GO:0019684]	photosystem II [GO:0009523]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0009523; GO:0019684; GO:0031676
Q31QE1	reviewed	Photosystem II reaction center protein T (PSII-T)	psbT Synpcc7942_0696	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	31	photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]	photosystem II reaction center [GO:0009539]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0009539; GO:0015979; GO:0031676
Q31QE2	reviewed	Transcriptional repressor NrdR	nrdR Synpcc7942_0695	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	168	ATP binding [GO:0005524]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]; negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]		ATP binding [GO:0005524]; DNA binding [GO:0003677]; zinc ion binding [GO:0008270]	GO:0003677; GO:0005524; GO:0008270; GO:0045892
Q31QE7	reviewed	ATP-dependent Clp protease adapter protein ClpS	clpS Synpcc7942_0690	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	95	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]			GO:0006508; GO:0030163
Q31QF3	unreviewed	3-oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100)	Synpcc7942_0684	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	249	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]; fatty acid biosynthetic process [GO:0006633]	fatty acid biosynthetic process [GO:0006633]		3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity [GO:0004316]; NAD binding [GO:0051287]	GO:0004316; GO:0006633; GO:0051287
Q31QF6	reviewed	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase (EC 2.7.7.60) (4-diphosphocytidyl-2C-methyl-D-erythritol synthase) (MEP cytidylyltransferase) (MCT)	ispD Synpcc7942_0681	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	232	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity [GO:0050518]; isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]	isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway [GO:0019288]		2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity [GO:0050518]	GO:0019288; GO:0050518
Q31QG5	reviewed	RNA polymerase sigma factor SigA3	sigA3 rpoD3 Synpcc7942_0672	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	320	cytoplasm [GO:0005737]; DNA binding [GO:0003677]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	DNA-templated transcription initiation [GO:0006352]	cytoplasm [GO:0005737]	DNA binding [GO:0003677]; sigma factor activity [GO:0016987]	GO:0003677; GO:0005737; GO:0006352; GO:0016987
Q31QI3	reviewed	Photosystem I assembly protein Ycf4	ycf4 Synpcc7942_0654	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	188	photosystem I [GO:0009522]; plasma membrane-derived thylakoid membrane [GO:0031676]; photosynthesis [GO:0015979]	photosynthesis [GO:0015979]	photosystem I [GO:0009522]; plasma membrane-derived thylakoid membrane [GO:0031676]		GO:0009522; GO:0015979; GO:0031676
Q31QI4	unreviewed	Peptidyl-prolyl cis-trans isomerase (PPIase) (EC 5.2.1.8)	Synpcc7942_0653	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	243	peptidyl-prolyl cis-trans isomerase activity [GO:0003755]			peptidyl-prolyl cis-trans isomerase activity [GO:0003755]	GO:0003755
Q31QJ0	unreviewed	L,D-TPase catalytic domain-containing protein	Synpcc7942_0647	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	180	extracellular region [GO:0005576]; glycosyltransferase activity [GO:0016757]; peptidoglycan L,D-transpeptidase activity [GO:0071972]; cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	cell wall organization [GO:0071555]; peptidoglycan-protein cross-linking [GO:0018104]; regulation of cell shape [GO:0008360]	extracellular region [GO:0005576]	glycosyltransferase activity [GO:0016757]; peptidoglycan L,D-transpeptidase activity [GO:0071972]	GO:0005576; GO:0008360; GO:0016757; GO:0018104; GO:0071555; GO:0071972
Q31QJ6	unreviewed	succinate dehydrogenase (EC 1.3.5.1)	Synpcc7942_0641	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	635	plasma membrane [GO:0005886]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; steroid dehydrogenase activity, acting on the CH-CH group of donors [GO:0033765]; succinate dehydrogenase (quinone) activity [GO:0008177]; anaerobic respiration [GO:0009061]	anaerobic respiration [GO:0009061]	plasma membrane [GO:0005886]	electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; steroid dehydrogenase activity, acting on the CH-CH group of donors [GO:0033765]; succinate dehydrogenase (quinone) activity [GO:0008177]	GO:0005886; GO:0008177; GO:0009055; GO:0009061; GO:0033765; GO:0050660
Q31QK1	unreviewed	Protein translocase subunit SecE	secE Synpcc7942_0636	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	81	plasma membrane-derived thylakoid membrane [GO:0031676]; protein transmembrane transporter activity [GO:0008320]; intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	intracellular protein transmembrane transport [GO:0065002]; protein secretion [GO:0009306]; protein targeting [GO:0006605]; protein transport by the Sec complex [GO:0043952]	plasma membrane-derived thylakoid membrane [GO:0031676]	protein transmembrane transporter activity [GO:0008320]	GO:0006605; GO:0008320; GO:0009306; GO:0031676; GO:0043952; GO:0065002
Q31QK2	unreviewed	Transcription termination/antitermination protein NusG	nusG Synpcc7942_0635	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	205	cytosol [GO:0005829]; DNA-templated transcription elongation [GO:0006354]; DNA-templated transcription termination [GO:0006353]; regulation of DNA-templated transcription elongation [GO:0032784]; transcription antitermination [GO:0031564]	DNA-templated transcription elongation [GO:0006354]; DNA-templated transcription termination [GO:0006353]; regulation of DNA-templated transcription elongation [GO:0032784]; transcription antitermination [GO:0031564]	cytosol [GO:0005829]		GO:0005829; GO:0006353; GO:0006354; GO:0031564; GO:0032784
Q31QK3	reviewed	Large ribosomal subunit protein uL11 (50S ribosomal protein L11)	rplK rpl11 Synpcc7942_0634	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	141	cytosolic large ribosomal subunit [GO:0022625]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0022625; GO:0070180
Q31QK4	reviewed	Large ribosomal subunit protein uL1 (50S ribosomal protein L1)	rplA rpl1 Synpcc7942_0633	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	237	large ribosomal subunit [GO:0015934]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]; regulation of translation [GO:0006417]; translation [GO:0006412]	regulation of translation [GO:0006417]; translation [GO:0006412]	large ribosomal subunit [GO:0015934]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; tRNA binding [GO:0000049]	GO:0000049; GO:0003735; GO:0006412; GO:0006417; GO:0015934; GO:0019843
Q31QK5	reviewed	Large ribosomal subunit protein uL10 (50S ribosomal protein L10)	rplJ rpl10 Synpcc7942_0632	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	175	large ribosomal subunit [GO:0015934]; large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	large ribosomal subunit [GO:0015934]	large ribosomal subunit rRNA binding [GO:0070180]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0015934; GO:0070180
Q31QK6	reviewed	Large ribosomal subunit protein bL12 (50S ribosomal protein L7/L12)	rplL rpl12 Synpcc7942_0631	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	128	cytosolic large ribosomal subunit [GO:0022625]; mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	translation [GO:0006412]	cytosolic large ribosomal subunit [GO:0022625]	mRNA binding [GO:0003729]; structural constituent of ribosome [GO:0003735]	GO:0003729; GO:0003735; GO:0006412; GO:0022625
Q31QL4	unreviewed	Thioredoxin reductase (EC 1.8.1.9)	Synpcc7942_0623	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	459	cytoplasm [GO:0005737]; thioredoxin-disulfide reductase (NADPH) activity [GO:0004791]; removal of superoxide radicals [GO:0019430]	removal of superoxide radicals [GO:0019430]	cytoplasm [GO:0005737]	thioredoxin-disulfide reductase (NADPH) activity [GO:0004791]	GO:0004791; GO:0005737; GO:0019430
Q31QM1	reviewed	Heat-inducible transcription repressor HrcA	hrcA Synpcc7942_0616	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	353	DNA binding [GO:0003677]; negative regulation of DNA-templated transcription [GO:0045892]	negative regulation of DNA-templated transcription [GO:0045892]		DNA binding [GO:0003677]	GO:0003677; GO:0045892
Q31QM5	unreviewed	Citrate synthase	Synpcc7942_0612	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	386	cytosol [GO:0005829]; citrate synthase activity [GO:0036440]; metal ion binding [GO:0046872]; carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]	carbohydrate metabolic process [GO:0005975]; tricarboxylic acid cycle [GO:0006099]	cytosol [GO:0005829]	citrate synthase activity [GO:0036440]; metal ion binding [GO:0046872]	GO:0005829; GO:0005975; GO:0006099; GO:0036440; GO:0046872
Q31QP5	unreviewed	6-phosphofructokinase (EC 2.7.1.11)	Synpcc7942_0592	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	360	6-phosphofructokinase complex [GO:0005945]; 6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]; canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	canonical glycolysis [GO:0061621]; fructose 1,6-bisphosphate metabolic process [GO:0030388]; fructose 6-phosphate metabolic process [GO:0006002]	6-phosphofructokinase complex [GO:0005945]	6-phosphofructokinase activity [GO:0003872]; AMP binding [GO:0016208]; ATP binding [GO:0005524]; fructose-6-phosphate binding [GO:0070095]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; monosaccharide binding [GO:0048029]	GO:0003872; GO:0005524; GO:0005945; GO:0006002; GO:0016208; GO:0030388; GO:0042802; GO:0046872; GO:0048029; GO:0061621; GO:0070095
Q31QP6	unreviewed	GDT1 family protein	Synpcc7942_0591	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	108	membrane [GO:0016020]; metal ion transmembrane transporter activity [GO:0046873]		membrane [GO:0016020]	metal ion transmembrane transporter activity [GO:0046873]	GO:0016020; GO:0046873
Q31QP7	unreviewed	GDT1 family protein	Synpcc7942_0590	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	115	membrane [GO:0016020]; metal ion transmembrane transporter activity [GO:0046873]		membrane [GO:0016020]	metal ion transmembrane transporter activity [GO:0046873]	GO:0016020; GO:0046873
Q31QQ4	unreviewed	Mg-protoporphyrin IX chelatase (EC 6.6.1.1)	Synpcc7942_0583	Synechococcus elongatus (strain ATCC 33912 / PCC 7942 / FACHB-805) (Anacystis nidulans R2)	364	protein-containing complex [GO:0032991]; ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; magnesium chelatase activity [GO:0016851]; chlorophyll biosynthetic process [GO:0015995]; photosynthesis [GO:0015979]	chlorophyll biosynthetic process [GO:0015995]; photosynthesis [GO:0015979]	protein-containing complex [GO:0032991]	ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; magnesium chelatase activity [GO:0016851]	GO:0005524; GO:0015979; GO:0015995; GO:0016787; GO:0016851; GO:0032991
